groupsize,protocol,operation,clientrole,setuptime,operationtime
22,FULL,add,RECIPIENT,5.108674,6.431438
22,FULL,add,RECIPIENT,5.152498,6.434955
22,FULL,add,RECIPIENT,5.073997,6.65989
22,FULL,add,RECIPIENT,4.860024,6.205581
22,FULL,add,RECIPIENT,4.849603,6.450584
22,FULL,add,RECIPIENT,5.086964,6.270937
22,FULL,add,RECIPIENT,4.938142,6.552212
22,FULL,add,RECIPIENT,5.972569,6.39899
64,FULL,add,SENDER,12.820994,17.196575
64,FULL,add,RECIPIENT,15.231531,15.032878
64,FULL,add,RECIPIENT,14.211537,15.02851
64,FULL,add,RECIPIENT,13.751908,14.891922
64,FULL,add,RECIPIENT,13.606462,15.105216
64,FULL,add,RECIPIENT,13.89904,14.883541
64,FULL,add,RECIPIENT,13.998216,15.4049
64,FULL,add,RECIPIENT,13.556933,14.634011
64,FULL,add,RECIPIENT,14.029703,16.324117
64,FULL,add,RECIPIENT,13.585894,14.926777
64,FULL,add,RECIPIENT,13.604183,14.607896
64,FULL,add,RECIPIENT,13.732262,14.496682
64,FULL,add,RECIPIENT,16.363453,14.946121
64,FULL,add,RECIPIENT,14.702496,20.581734
64,FULL,add,RECIPIENT,14.483662,15.251466
64,FULL,add,RECIPIENT,14.137962,14.607592
64,FULL,add,RECIPIENT,13.838522,14.996669
64,FULL,add,RECIPIENT,14.40864,14.490812
64,FULL,add,RECIPIENT,14.332877,15.427765
64,FULL,add,RECIPIENT,13.574493,14.75516
64,FULL,add,RECIPIENT,13.812229,15.179266
64,FULL,add,RECIPIENT,13.981642,14.81383
64,FULL,add,RECIPIENT,14.168382,17.280097
64,FULL,add,RECIPIENT,14.108142,14.750662
64,FULL,add,RECIPIENT,13.942276,17.412518
64,FULL,add,RECIPIENT,13.876337,14.47827
64,FULL,add,RECIPIENT,13.956102,14.935695
64,FULL,add,RECIPIENT,15.062872,15.460956
64,FULL,add,RECIPIENT,13.847786,16.505579
64,FULL,add,RECIPIENT,14.165346,14.531002
64,FULL,add,RECIPIENT,14.596761,17.341254
64,FULL,add,RECIPIENT,14.017506,14.570121
64,FULL,add,RECIPIENT,14.053787,14.961673
64,FULL,add,RECIPIENT,13.758899,16.282969
64,FULL,add,RECIPIENT,13.977135,17.791452
64,FULL,add,RECIPIENT,13.745067,14.649232
64,FULL,add,RECIPIENT,14.474673,14.934361
64,FULL,add,RECIPIENT,13.856428,14.643582
64,FULL,add,RECIPIENT,13.995097,15.461764
64,FULL,add,RECIPIENT,13.928305,18.574319
64,FULL,add,RECIPIENT,14.262527,15.401896
64,FULL,add,RECIPIENT,13.778187,17.458172
64,FULL,add,RECIPIENT,13.522027,19.52574
64,FULL,add,RECIPIENT,14.102754,19.024086
64,FULL,add,RECIPIENT,14.760865,15.570388
64,FULL,add,RECIPIENT,14.065239,14.879338
64,FULL,add,RECIPIENT,13.802308,15.177487
64,FULL,add,RECIPIENT,13.966929,14.618586
64,FULL,add,RECIPIENT,13.764542,14.509952
64,FULL,add,RECIPIENT,13.860422,14.593465
64,FULL,add,RECIPIENT,13.663855,15.35859
64,FULL,add,RECIPIENT,13.846846,15.044142
64,FULL,add,RECIPIENT,14.119342,15.417065
64,FULL,add,RECIPIENT,13.910147,15.103158
64,FULL,add,RECIPIENT,13.832553,14.979272
64,FULL,add,RECIPIENT,13.561497,15.269291
64,FULL,add,RECIPIENT,16.063385,14.801015
64,FULL,add,RECIPIENT,13.975505,14.533152
64,FULL,add,RECIPIENT,13.950116,14.987246
64,FULL,add,RECIPIENT,13.736698,16.757271
64,FULL,add,RECIPIENT,14.010067,14.719036
64,FULL,add,RECIPIENT,13.712156,20.611049
64,FULL,add,RECIPIENT,13.692908,17.421564
64,FULL,add,RECIPIENT,13.835551,15.34432
90,FULL,message,SENDER,19.094283,0.109255
90,FULL,message,RECIPIENT,19.652847,0.266463
90,FULL,message,RECIPIENT,20.697763,0.297319
90,FULL,message,RECIPIENT,19.913405,0.266509
90,FULL,message,RECIPIENT,19.923183,0.296534
90,FULL,message,RECIPIENT,20.047322,0.2598
90,FULL,message,RECIPIENT,19.634325,0.34404
90,FULL,message,RECIPIENT,20.257965,0.276369
90,FULL,message,RECIPIENT,20.066307,0.275724
90,FULL,message,RECIPIENT,21.271069,0.271709
90,FULL,message,RECIPIENT,19.892279,0.291489
90,FULL,message,RECIPIENT,19.808216,0.276004
90,FULL,message,RECIPIENT,19.838716,0.260269
90,FULL,message,RECIPIENT,19.75447,0.387269
90,FULL,message,RECIPIENT,20.384388,0.356779
90,FULL,message,RECIPIENT,22.185697,0.320439
90,FULL,message,RECIPIENT,20.09047,0.33469
90,FULL,message,RECIPIENT,23.186034,0.387707
90,FULL,message,RECIPIENT,19.808279,0.287483
90,FULL,message,RECIPIENT,21.263901,0.47769
90,FULL,message,RECIPIENT,19.566381,0.500957
90,FULL,message,RECIPIENT,19.8285,0.486718
90,FULL,message,RECIPIENT,20.052195,0.23743
90,FULL,message,RECIPIENT,19.960341,0.251219
90,FULL,message,RECIPIENT,19.69396,0.21785
90,FULL,message,RECIPIENT,19.81664,0.264469
90,FULL,message,RECIPIENT,20.8666,0.318295
90,FULL,message,RECIPIENT,19.440585,0.458155
90,FULL,message,RECIPIENT,19.76311,0.344559
90,FULL,message,RECIPIENT,20.614549,0.32835
90,FULL,message,RECIPIENT,19.835365,0.514933
90,FULL,message,RECIPIENT,20.070659,0.462455
90,FULL,message,RECIPIENT,20.227255,0.33716
90,FULL,message,RECIPIENT,19.832837,0.30356
90,FULL,message,RECIPIENT,19.802661,0.43522
90,FULL,message,RECIPIENT,20.257011,0.472534
90,FULL,message,RECIPIENT,19.490184,0.27213
90,FULL,message,RECIPIENT,20.601329,0.232564
90,FULL,message,RECIPIENT,19.54666,0.23856
90,FULL,message,RECIPIENT,19.908846,0.440215
90,FULL,message,RECIPIENT,19.831838,0.317719
90,FULL,message,RECIPIENT,20.812931,0.32897
90,FULL,message,RECIPIENT,19.368835,0.443238
90,FULL,message,RECIPIENT,19.99102,0.489525
90,FULL,message,RECIPIENT,19.502625,0.2748
90,FULL,message,RECIPIENT,20.231922,0.253005
90,FULL,message,RECIPIENT,20.139552,0.254429
90,FULL,message,RECIPIENT,20.322331,0.623966
90,FULL,message,RECIPIENT,19.895235,0.453206
90,FULL,message,RECIPIENT,19.992449,0.293261
90,FULL,message,RECIPIENT,22.433672,0.565299
90,FULL,message,RECIPIENT,19.581935,0.283181
90,FULL,message,RECIPIENT,20.222131,0.399379
90,FULL,message,RECIPIENT,20.881609,0.23965
90,FULL,message,RECIPIENT,19.531991,0.25882
90,FULL,message,RECIPIENT,20.698544,0.553704
90,FULL,message,RECIPIENT,20.835179,0.36385
90,FULL,message,RECIPIENT,19.52671,0.327955
90,FULL,message,RECIPIENT,20.329819,0.24193
90,FULL,message,RECIPIENT,20.138677,0.526744
90,FULL,message,RECIPIENT,19.523031,0.282158
90,FULL,message,RECIPIENT,25.691741,0.71589
90,FULL,message,RECIPIENT,19.618391,0.276849
90,FULL,message,RECIPIENT,19.591101,0.722939
90,FULL,message,RECIPIENT,20.080256,0.378723
90,FULL,message,RECIPIENT,20.007079,0.584565
90,FULL,message,RECIPIENT,22.496457,0.503649
90,FULL,message,RECIPIENT,20.565739,0.58102
90,FULL,message,RECIPIENT,20.184454,0.27452
90,FULL,message,RECIPIENT,19.451666,0.470139
90,FULL,message,RECIPIENT,20.257051,0.27321
90,FULL,message,RECIPIENT,20.793441,0.436629
90,FULL,message,RECIPIENT,19.73752,0.336299
90,FULL,message,RECIPIENT,19.663229,0.435728
90,FULL,message,RECIPIENT,22.543128,0.541524
90,FULL,message,RECIPIENT,19.938844,0.27409
90,FULL,message,RECIPIENT,19.767909,0.461538
90,FULL,message,RECIPIENT,20.0847,0.441689
90,FULL,message,RECIPIENT,21.830235,0.35396
90,FULL,message,RECIPIENT,20.017185,0.33304
90,FULL,message,RECIPIENT,21.04386,0.5297
90,FULL,message,RECIPIENT,19.862016,0.25425
90,FULL,message,RECIPIENT,20.262089,0.56517
90,FULL,message,RECIPIENT,19.62936,0.533431
90,FULL,message,RECIPIENT,20.871277,0.48296
90,FULL,message,RECIPIENT,19.894839,0.635599
90,FULL,message,RECIPIENT,19.898654,0.276259
90,FULL,message,RECIPIENT,20.168313,0.305199
90,FULL,message,RECIPIENT,20.706054,0.642399
90,FULL,message,RECIPIENT,19.736352,0.957749
16,FULL,remove,SENDER,4.810189,3.115836
16,FULL,remove,RECIPIENT,4.104657,0.338319
16,FULL,remove,RECIPIENT,4.084622,3.160067
16,FULL,remove,RECIPIENT,3.813506,3.356277
16,FULL,remove,RECIPIENT,4.031995,3.6966
16,FULL,remove,RECIPIENT,3.993231,3.217123
16,FULL,remove,RECIPIENT,4.418054,3.1778
16,FULL,remove,RECIPIENT,3.867776,3.317841
16,FULL,remove,RECIPIENT,3.642484,3.177363
16,FULL,remove,RECIPIENT,4.699439,3.156106
16,FULL,remove,RECIPIENT,3.805031,3.255315
16,FULL,remove,RECIPIENT,3.876768,3.385136
16,FULL,remove,RECIPIENT,3.82724,3.566655
16,FULL,remove,RECIPIENT,4.075954,4.035725
16,FULL,remove,RECIPIENT,3.641891,3.132561
16,FULL,remove,RECIPIENT,4.099183,3.242366
32,FULL,remove,SENDER,7.24708,7.161163
32,FULL,remove,RECIPIENT,7.200272,0.697311
32,FULL,remove,RECIPIENT,7.32371,6.427887
32,FULL,remove,RECIPIENT,7.049305,6.72732
32,FULL,remove,RECIPIENT,7.10627,6.647156
32,FULL,remove,RECIPIENT,7.015694,6.58841
32,FULL,remove,RECIPIENT,6.913108,6.404701
32,FULL,remove,RECIPIENT,7.50548,6.826081
32,FULL,remove,RECIPIENT,7.094382,6.439376
32,FULL,remove,RECIPIENT,7.223809,6.613082
32,FULL,remove,RECIPIENT,6.962464,6.363922
32,FULL,remove,RECIPIENT,6.839875,6.413921
32,FULL,remove,RECIPIENT,7.100457,6.710031
32,FULL,remove,RECIPIENT,7.384226,6.664695
32,FULL,remove,RECIPIENT,7.25312,6.509686
32,FULL,remove,RECIPIENT,6.948897,6.537091
32,FULL,remove,RECIPIENT,7.089029,6.535417
32,FULL,remove,RECIPIENT,6.976355,6.304931
32,FULL,remove,RECIPIENT,7.167593,7.57449
32,FULL,remove,RECIPIENT,7.035882,6.681943
32,FULL,remove,RECIPIENT,6.775803,6.725724
32,FULL,remove,RECIPIENT,7.211908,6.744125
32,FULL,remove,RECIPIENT,8.410719,6.680446
32,FULL,remove,RECIPIENT,7.075895,6.520465
32,FULL,remove,RECIPIENT,7.711569,6.346743
32,FULL,remove,RECIPIENT,6.816171,6.683163
32,FULL,remove,RECIPIENT,7.091196,6.608072
32,FULL,remove,RECIPIENT,8.136444,7.061474
32,FULL,remove,RECIPIENT,7.023195,6.896126
32,FULL,remove,RECIPIENT,6.836433,6.539192
32,FULL,remove,RECIPIENT,8.140701,6.961238
32,FULL,remove,RECIPIENT,7.30053,6.547852
32,FULL,add,SENDER,6.650854,6.729963
32,FULL,add,RECIPIENT,7.298235,8.200513
32,FULL,add,RECIPIENT,7.045869,7.7869
32,FULL,add,RECIPIENT,7.12266,7.783165
32,FULL,add,RECIPIENT,7.286327,7.707716
32,FULL,add,RECIPIENT,7.523693,7.787789
32,FULL,add,RECIPIENT,6.93404,7.987752
32,FULL,add,RECIPIENT,7.02213,8.012709
32,FULL,add,RECIPIENT,7.156062,8.872305
32,FULL,add,RECIPIENT,6.992107,7.99313
32,FULL,add,RECIPIENT,7.069111,7.72915
32,FULL,add,RECIPIENT,7.081295,7.558841
32,FULL,add,RECIPIENT,7.201877,7.860517
32,FULL,add,RECIPIENT,7.168887,7.894581
32,FULL,add,RECIPIENT,6.982899,7.611855
32,FULL,add,RECIPIENT,7.385956,7.758428
32,FULL,add,RECIPIENT,7.101275,7.769946
32,FULL,add,RECIPIENT,7.028527,7.706185
32,FULL,add,RECIPIENT,7.229287,8.201753
32,FULL,add,RECIPIENT,7.662782,9.154921
32,FULL,add,RECIPIENT,6.871871,7.584721
32,FULL,add,RECIPIENT,7.144095,7.740971
32,FULL,add,RECIPIENT,7.091406,7.906963
32,FULL,add,RECIPIENT,7.666045,7.63192
32,FULL,add,RECIPIENT,7.130301,9.479694
32,FULL,add,RECIPIENT,6.865562,7.642384
32,FULL,add,RECIPIENT,7.00944,8.233746
32,FULL,add,RECIPIENT,7.836555,7.714225
32,FULL,add,RECIPIENT,7.020491,7.81711
32,FULL,add,RECIPIENT,7.911075,7.51279
32,FULL,add,RECIPIENT,6.890052,8.692279
32,FULL,add,RECIPIENT,7.155281,7.660731
8,FULL,remove,SENDER,1.884327,1.603546
8,FULL,remove,RECIPIENT,2.152366,0.439
8,FULL,remove,RECIPIENT,2.139946,1.822046
8,FULL,remove,RECIPIENT,2.142193,1.746848
8,FULL,remove,RECIPIENT,2.110268,2.138978
8,FULL,remove,RECIPIENT,2.026477,1.709077
8,FULL,remove,RECIPIENT,2.312542,1.858349
8,FULL,remove,RECIPIENT,1.614762,2.095147
45,FULL,add,SENDER,9.509227,9.988443
45,FULL,add,RECIPIENT,10.321226,11.010091
45,FULL,add,RECIPIENT,9.737109,10.484805
45,FULL,add,RECIPIENT,10.043548,11.190602
45,FULL,add,RECIPIENT,10.014375,10.800149
45,FULL,add,RECIPIENT,10.331534,10.879825
45,FULL,add,RECIPIENT,9.621028,10.577192
45,FULL,add,RECIPIENT,10.138408,10.476522
45,FULL,add,RECIPIENT,9.82579,11.03182
45,FULL,add,RECIPIENT,9.743663,10.791638
45,FULL,add,RECIPIENT,9.924752,11.049456
45,FULL,add,RECIPIENT,10.104873,11.057716
45,FULL,add,RECIPIENT,9.580557,10.845244
45,FULL,add,RECIPIENT,9.910298,10.754098
45,FULL,add,RECIPIENT,9.773655,10.434238
45,FULL,add,RECIPIENT,9.772187,10.756726
45,FULL,add,RECIPIENT,10.014289,11.092687
45,FULL,add,RECIPIENT,9.941543,11.121187
45,FULL,add,RECIPIENT,9.662939,10.526106
45,FULL,add,RECIPIENT,10.25152,11.081118
45,FULL,add,RECIPIENT,9.779261,10.714007
45,FULL,add,RECIPIENT,10.024811,10.928831
45,FULL,add,RECIPIENT,9.854009,10.892603
45,FULL,add,RECIPIENT,10.715607,11.352477
45,FULL,add,RECIPIENT,9.877064,11.047505
45,FULL,add,RECIPIENT,10.024622,10.757821
45,FULL,add,RECIPIENT,10.38431,10.37001
45,FULL,add,RECIPIENT,9.709073,10.421096
45,FULL,add,RECIPIENT,9.917553,10.924633
45,FULL,add,RECIPIENT,10.460069,10.822016
45,FULL,add,RECIPIENT,9.803399,10.597583
45,FULL,add,RECIPIENT,9.897108,10.850556
45,FULL,add,RECIPIENT,10.604061,10.672285
45,FULL,add,RECIPIENT,10.053938,10.863033
45,FULL,add,RECIPIENT,9.936911,10.929058
45,FULL,add,RECIPIENT,9.651591,10.83845
45,FULL,add,RECIPIENT,9.91276,10.834701
45,FULL,add,RECIPIENT,9.657813,10.960296
45,FULL,add,RECIPIENT,9.748719,10.830565
45,FULL,add,RECIPIENT,9.840813,11.170811
45,FULL,add,RECIPIENT,10.144703,11.239417
45,FULL,add,RECIPIENT,11.084592,10.96317
45,FULL,add,RECIPIENT,10.311649,10.45069
45,FULL,add,RECIPIENT,9.777474,10.701819
45,FULL,add,RECIPIENT,10.424065,11.115476
11,FULL,update,SENDER,2.552797,2.162435
11,FULL,update,RECIPIENT,2.914502,2.440967
11,FULL,update,RECIPIENT,2.620717,2.293156
11,FULL,update,RECIPIENT,2.806394,2.605434
11,FULL,update,RECIPIENT,2.757495,2.360219
11,FULL,update,RECIPIENT,2.609738,2.602805
11,FULL,update,RECIPIENT,2.654836,2.801349
11,FULL,update,RECIPIENT,3.174053,2.318497
11,FULL,update,RECIPIENT,2.665341,2.543061
11,FULL,update,RECIPIENT,2.8147,2.459827
11,FULL,update,RECIPIENT,3.038576,2.525067
16,FULL,add,SENDER,3.776785,3.707952
16,FULL,add,RECIPIENT,3.768312,4.666836
16,FULL,add,RECIPIENT,3.842453,4.445642
16,FULL,add,RECIPIENT,3.692056,5.033882
16,FULL,add,RECIPIENT,3.625845,4.553792
16,FULL,add,RECIPIENT,3.888896,4.768494
16,FULL,add,RECIPIENT,3.616186,5.530341
16,FULL,add,RECIPIENT,3.893303,4.464297
16,FULL,add,RECIPIENT,3.753937,4.745546
16,FULL,add,RECIPIENT,4.11313,5.109028
16,FULL,add,RECIPIENT,3.811259,4.330355
16,FULL,add,RECIPIENT,4.265085,4.721881
16,FULL,add,RECIPIENT,3.869915,4.490324
16,FULL,add,RECIPIENT,4.109366,4.554178
16,FULL,add,RECIPIENT,3.710385,4.396682
16,FULL,add,RECIPIENT,3.590492,5.004963
32,FULL,remove,SENDER,7.51749,6.080037
32,FULL,remove,RECIPIENT,7.564645,1.036433
32,FULL,remove,RECIPIENT,6.824652,6.59551
32,FULL,remove,RECIPIENT,7.368652,6.453012
32,FULL,remove,RECIPIENT,7.338291,6.87334
32,FULL,remove,RECIPIENT,7.367739,6.74106
32,FULL,remove,RECIPIENT,7.815429,6.676269
32,FULL,remove,RECIPIENT,7.505751,6.729051
32,FULL,remove,RECIPIENT,7.393236,6.867702
32,FULL,remove,RECIPIENT,7.08322,7.122423
32,FULL,remove,RECIPIENT,6.961661,6.386232
32,FULL,remove,RECIPIENT,7.478343,6.670872
32,FULL,remove,RECIPIENT,6.95476,7.071739
32,FULL,remove,RECIPIENT,7.231893,6.730527
32,FULL,remove,RECIPIENT,7.326021,6.505719
32,FULL,remove,RECIPIENT,6.924831,6.79765
32,FULL,remove,RECIPIENT,7.052708,6.809358
32,FULL,remove,RECIPIENT,7.094702,6.683441
32,FULL,remove,RECIPIENT,7.339893,6.613079
32,FULL,remove,RECIPIENT,7.147313,7.140048
32,FULL,remove,RECIPIENT,6.929635,6.392002
32,FULL,remove,RECIPIENT,8.806504,6.632725
32,FULL,remove,RECIPIENT,6.908073,6.643004
32,FULL,remove,RECIPIENT,7.089898,6.745758
32,FULL,remove,RECIPIENT,7.161421,6.758169
32,FULL,remove,RECIPIENT,7.193998,6.531114
32,FULL,remove,RECIPIENT,7.230658,6.624152
32,FULL,remove,RECIPIENT,7.2108,6.55895
32,FULL,remove,RECIPIENT,7.269269,6.427852
32,FULL,remove,RECIPIENT,7.034342,7.784189
32,FULL,remove,RECIPIENT,7.79371,6.520493
32,FULL,remove,RECIPIENT,7.714211,6.876285
8,FULL,update,SENDER,1.618566,1.652176
8,FULL,update,RECIPIENT,2.358278,1.94876
8,FULL,update,RECIPIENT,2.464716,1.761987
8,FULL,update,RECIPIENT,2.125358,1.961857
8,FULL,update,RECIPIENT,2.827916,1.795458
8,FULL,update,RECIPIENT,2.479324,2.088864
8,FULL,update,RECIPIENT,2.398816,1.805777
8,FULL,update,RECIPIENT,1.215119,2.560016
32,FULL,update,SENDER,6.692094,7.191375
32,FULL,update,RECIPIENT,7.215252,6.616486
32,FULL,update,RECIPIENT,7.921339,6.79656
32,FULL,update,RECIPIENT,7.088193,6.769431
32,FULL,update,RECIPIENT,7.323738,6.56711
32,FULL,update,RECIPIENT,6.94754,6.569428
32,FULL,update,RECIPIENT,7.260791,6.957836
32,FULL,update,RECIPIENT,7.120842,6.73362
32,FULL,update,RECIPIENT,7.049297,6.817734
32,FULL,update,RECIPIENT,7.28425,6.660777
32,FULL,update,RECIPIENT,7.772115,6.897899
32,FULL,update,RECIPIENT,7.350241,6.711853
32,FULL,update,RECIPIENT,7.413971,6.785885
32,FULL,update,RECIPIENT,7.13366,7.005193
32,FULL,update,RECIPIENT,7.055454,7.008055
32,FULL,update,RECIPIENT,7.22132,6.84394
32,FULL,update,RECIPIENT,7.277917,7.326372
32,FULL,update,RECIPIENT,7.842043,6.886008
32,FULL,update,RECIPIENT,7.444405,6.694156
32,FULL,update,RECIPIENT,7.079878,6.913541
32,FULL,update,RECIPIENT,6.863322,6.620207
32,FULL,update,RECIPIENT,7.258198,6.750822
32,FULL,update,RECIPIENT,8.141373,6.587862
32,FULL,update,RECIPIENT,6.936697,6.740821
32,FULL,update,RECIPIENT,7.339496,6.863712
32,FULL,update,RECIPIENT,7.605747,6.814874
32,FULL,update,RECIPIENT,7.253916,6.614962
32,FULL,update,RECIPIENT,7.002766,6.9298
32,FULL,update,RECIPIENT,7.071672,7.175
32,FULL,update,RECIPIENT,7.028078,7.840891
32,FULL,update,RECIPIENT,7.135147,6.654653
32,FULL,update,RECIPIENT,7.433169,6.632324
90,FULL,message,SENDER,18.531655,0.202875
90,FULL,message,RECIPIENT,21.613515,0.481628
90,FULL,message,RECIPIENT,20.245308,0.376575
90,FULL,message,RECIPIENT,19.807909,0.399045
90,FULL,message,RECIPIENT,20.116907,0.434535
90,FULL,message,RECIPIENT,19.536667,0.382629
90,FULL,message,RECIPIENT,19.495263,0.304749
90,FULL,message,RECIPIENT,20.389528,0.29748
90,FULL,message,RECIPIENT,20.354834,0.361418
90,FULL,message,RECIPIENT,19.541425,0.501534
90,FULL,message,RECIPIENT,19.950392,0.421035
90,FULL,message,RECIPIENT,19.848628,0.354205
90,FULL,message,RECIPIENT,19.522626,0.29038
90,FULL,message,RECIPIENT,20.819168,0.367535
90,FULL,message,RECIPIENT,19.588936,0.37919
90,FULL,message,RECIPIENT,22.031664,0.33798
90,FULL,message,RECIPIENT,19.49762,0.30654
90,FULL,message,RECIPIENT,19.649784,0.264649
90,FULL,message,RECIPIENT,19.950168,0.30274
90,FULL,message,RECIPIENT,19.449467,0.24953
90,FULL,message,RECIPIENT,19.706235,0.2774
90,FULL,message,RECIPIENT,20.037821,0.30113
90,FULL,message,RECIPIENT,19.576275,0.245709
90,FULL,message,RECIPIENT,19.461916,0.357896
90,FULL,message,RECIPIENT,20.254443,0.3058
90,FULL,message,RECIPIENT,19.775424,0.24927
90,FULL,message,RECIPIENT,20.632592,0.30294
90,FULL,message,RECIPIENT,20.296966,0.26636
90,FULL,message,RECIPIENT,20.296017,0.3913
90,FULL,message,RECIPIENT,19.558738,0.351299
90,FULL,message,RECIPIENT,19.499429,0.34084
90,FULL,message,RECIPIENT,19.407992,0.298375
90,FULL,message,RECIPIENT,19.943353,0.261085
90,FULL,message,RECIPIENT,19.953945,0.235819
90,FULL,message,RECIPIENT,20.897837,0.521086
90,FULL,message,RECIPIENT,19.451105,0.344241
90,FULL,message,RECIPIENT,19.7852,0.311259
90,FULL,message,RECIPIENT,19.455056,0.404121
90,FULL,message,RECIPIENT,19.787455,0.25645
90,FULL,message,RECIPIENT,20.473149,0.29541
90,FULL,message,RECIPIENT,20.226247,0.406451
90,FULL,message,RECIPIENT,19.700346,0.279839
90,FULL,message,RECIPIENT,19.809846,0.355819
90,FULL,message,RECIPIENT,20.080366,0.269059
90,FULL,message,RECIPIENT,19.58107,0.294001
90,FULL,message,RECIPIENT,19.818732,0.45003
90,FULL,message,RECIPIENT,20.054709,0.31463
90,FULL,message,RECIPIENT,19.77718,0.319575
90,FULL,message,RECIPIENT,19.516101,0.390325
90,FULL,message,RECIPIENT,20.188336,0.254849
90,FULL,message,RECIPIENT,20.211147,0.311349
90,FULL,message,RECIPIENT,19.962225,0.357029
90,FULL,message,RECIPIENT,21.025993,0.296644
90,FULL,message,RECIPIENT,19.554583,0.401474
90,FULL,message,RECIPIENT,19.537684,0.29988
90,FULL,message,RECIPIENT,19.874857,0.34324
90,FULL,message,RECIPIENT,19.782921,0.240439
90,FULL,message,RECIPIENT,19.688892,0.282784
90,FULL,message,RECIPIENT,20.616796,0.300411
90,FULL,message,RECIPIENT,21.292571,0.25664
90,FULL,message,RECIPIENT,20.421586,0.370469
90,FULL,message,RECIPIENT,20.039366,0.264239
90,FULL,message,RECIPIENT,20.119439,0.299255
90,FULL,message,RECIPIENT,19.821016,0.584994
90,FULL,message,RECIPIENT,19.932441,0.331029
90,FULL,message,RECIPIENT,20.646626,0.394385
90,FULL,message,RECIPIENT,21.137926,0.26169
90,FULL,message,RECIPIENT,19.944634,0.29269
90,FULL,message,RECIPIENT,20.4559,0.39716
90,FULL,message,RECIPIENT,20.093018,0.494839
90,FULL,message,RECIPIENT,19.937524,0.267049
90,FULL,message,RECIPIENT,19.906724,0.438958
90,FULL,message,RECIPIENT,19.915957,0.29105
90,FULL,message,RECIPIENT,20.014512,0.41116
90,FULL,message,RECIPIENT,19.703659,0.484111
90,FULL,message,RECIPIENT,21.136125,0.290738
90,FULL,message,RECIPIENT,20.397109,0.532259
90,FULL,message,RECIPIENT,19.702311,0.337369
90,FULL,message,RECIPIENT,19.916985,0.543619
90,FULL,message,RECIPIENT,20.085401,0.42199
90,FULL,message,RECIPIENT,20.491451,0.35571
90,FULL,message,RECIPIENT,22.47594,0.383751
90,FULL,message,RECIPIENT,19.635985,0.439509
90,FULL,message,RECIPIENT,20.145527,0.324581
90,FULL,message,RECIPIENT,19.581531,0.394902
90,FULL,message,RECIPIENT,20.45105,0.28274
90,FULL,message,RECIPIENT,20.151415,0.336727
90,FULL,message,RECIPIENT,20.292825,0.458325
90,FULL,message,RECIPIENT,20.083899,0.269118
90,FULL,message,RECIPIENT,20.257833,0.585934
16,FULL,add,SENDER,3.311764,3.442155
16,FULL,add,RECIPIENT,3.872243,5.065884
16,FULL,add,RECIPIENT,3.592586,5.398192
16,FULL,add,RECIPIENT,3.603395,5.190954
16,FULL,add,RECIPIENT,3.675897,5.231736
16,FULL,add,RECIPIENT,3.785216,4.434844
16,FULL,add,RECIPIENT,3.598836,4.338543
16,FULL,add,RECIPIENT,3.609674,4.460804
16,FULL,add,RECIPIENT,3.678877,5.5216
16,FULL,add,RECIPIENT,4.187215,4.769124
16,FULL,add,RECIPIENT,3.674173,4.451486
16,FULL,add,RECIPIENT,3.805641,5.60983
16,FULL,add,RECIPIENT,3.913758,5.402142
16,FULL,add,RECIPIENT,3.66269,5.012385
